airport_code,ScheduledTimeUTC,FlightNumber,AirlineID,DepartureTimeUTC,ArrivalTimeUTC,FlightStatus,Equipment,DepartureDelay,ArrivalDelay
CMN,2024-07-23 01:50:00+00:00,1702,AT,2024-07-23 01:50:00+00:00,2024-07-23 04:45:00+00:00,,320,0.0,175.0
GZT,2024-07-22 19:50:00+00:00,9229,XQ,2024-07-22 19:50:00+00:00,2024-07-22 21:40:00+00:00,LD,73H,0.0,110.0
GZT,2024-07-22 22:55:00+00:00,762,XQ,2024-07-22 22:55:00+00:00,2024-07-23 03:10:00+00:00,LD,73H,0.0,255.0
GZT,2024-07-22 19:50:00+00:00,9229,XQ,2024-07-22 19:50:00+00:00,2024-07-22 21:40:00+00:00,LD,73H,0.0,110.0
GZT,2024-07-22 22:55:00+00:00,762,XQ,2024-07-22 22:55:00+00:00,2024-07-23 03:10:00+00:00,LD,73H,0.0,255.0
IAD,2024-07-23 02:20:00+00:00,415,LH,2024-07-23 02:20:00+00:00,2024-07-23 10:20:00+00:00,LD,388,0.0,480.0
RUH,2024-07-22 21:30:00+00:00,1093,SV,2024-07-22 21:30:00+00:00,2024-07-22 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-22 22:55:00+00:00,637,LH,2024-07-22 22:55:00+00:00,2024-07-23 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-22 23:30:00+00:00,23,SV,2024-07-22 23:30:00+00:00,2024-07-23 13:00:00+00:00,,773,0.0,810.0
RUH,2024-07-22 23:30:00+00:00,1057,SV,2024-07-22 23:30:00+00:00,2024-07-23 01:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 01:00:00+00:00,1015,SV,2024-07-23 01:00:00+00:00,2024-07-23 02:50:00+00:00,,320,0.0,110.0
RUH,2024-07-22 21:30:00+00:00,1093,SV,2024-07-22 21:30:00+00:00,2024-07-22 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-22 22:55:00+00:00,637,LH,2024-07-22 22:55:00+00:00,2024-07-23 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-22 23:30:00+00:00,23,SV,2024-07-22 23:30:00+00:00,2024-07-23 13:00:00+00:00,,773,0.0,810.0
RUH,2024-07-22 23:30:00+00:00,1057,SV,2024-07-22 23:30:00+00:00,2024-07-23 01:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 01:00:00+00:00,1015,SV,2024-07-23 01:00:00+00:00,2024-07-23 02:50:00+00:00,,320,0.0,110.0
RUH,2024-07-22 21:30:00+00:00,1093,SV,2024-07-22 21:30:00+00:00,2024-07-22 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-22 22:55:00+00:00,637,LH,2024-07-22 22:55:00+00:00,2024-07-23 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-22 23:30:00+00:00,23,SV,2024-07-22 23:30:00+00:00,2024-07-23 13:00:00+00:00,,773,0.0,810.0
RUH,2024-07-22 23:30:00+00:00,1057,SV,2024-07-22 23:30:00+00:00,2024-07-23 01:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 01:00:00+00:00,1015,SV,2024-07-23 01:00:00+00:00,2024-07-23 02:50:00+00:00,,320,0.0,110.0
RUH,2024-07-22 21:30:00+00:00,1093,SV,2024-07-22 21:30:00+00:00,2024-07-22 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-22 22:55:00+00:00,637,LH,2024-07-22 22:55:00+00:00,2024-07-23 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-22 23:30:00+00:00,23,SV,2024-07-22 23:30:00+00:00,2024-07-23 13:00:00+00:00,,773,0.0,810.0
RUH,2024-07-22 23:30:00+00:00,1057,SV,2024-07-22 23:30:00+00:00,2024-07-23 01:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 01:00:00+00:00,1015,SV,2024-07-23 01:00:00+00:00,2024-07-23 02:50:00+00:00,,320,0.0,110.0
IST,2024-07-22 21:45:00+00:00,111,TK,2024-07-22 21:45:00+00:00,2024-07-23 08:40:00+00:00,,333,0.0,655.0
DOH,2024-07-22 22:20:00+00:00,21,QR,2024-07-22 22:20:00+00:00,2024-07-23 05:45:00+00:00,,789,0.0,445.0
DOH,2024-07-22 22:20:00+00:00,709,QR,2024-07-22 22:20:00+00:00,2024-07-23 12:45:00+00:00,DP,77W,0.0,865.0
DOH,2024-07-22 22:45:00+00:00,703,QR,2024-07-22 22:45:00+00:00,2024-07-23 13:00:00+00:00,DP,77W,0.0,855.0
DOH,2024-07-22 23:10:00+00:00,189,QR,2024-07-22 23:10:00+00:00,2024-07-23 05:00:00+00:00,LD,788,0.0,350.0
DOH,2024-07-22 22:20:00+00:00,21,QR,2024-07-22 22:20:00+00:00,2024-07-23 05:45:00+00:00,,789,0.0,445.0
DOH,2024-07-22 22:20:00+00:00,709,QR,2024-07-22 22:20:00+00:00,2024-07-23 12:45:00+00:00,DP,77W,0.0,865.0
DOH,2024-07-22 22:45:00+00:00,703,QR,2024-07-22 22:45:00+00:00,2024-07-23 13:00:00+00:00,DP,77W,0.0,855.0
DOH,2024-07-22 23:10:00+00:00,189,QR,2024-07-22 23:10:00+00:00,2024-07-23 05:00:00+00:00,LD,788,0.0,350.0
DOH,2024-07-22 22:20:00+00:00,21,QR,2024-07-22 22:20:00+00:00,2024-07-23 05:45:00+00:00,,789,0.0,445.0
DOH,2024-07-22 22:20:00+00:00,709,QR,2024-07-22 22:20:00+00:00,2024-07-23 12:45:00+00:00,DP,77W,0.0,865.0
DOH,2024-07-22 22:45:00+00:00,703,QR,2024-07-22 22:45:00+00:00,2024-07-23 13:00:00+00:00,DP,77W,0.0,855.0
DOH,2024-07-22 23:10:00+00:00,189,QR,2024-07-22 23:10:00+00:00,2024-07-23 05:00:00+00:00,LD,788,0.0,350.0
LIM,2024-07-23 05:05:00+00:00,2468,LA,2024-07-23 05:05:00+00:00,2024-07-23 13:05:00+00:00,,763,0.0,480.0
CGK,2024-07-22 17:40:00+00:00,827,SV,2024-07-22 17:40:00+00:00,2024-07-23 03:25:00+00:00,,773,0.0,585.0
ALA,2024-07-22 19:45:00+00:00,646,LH,2024-07-22 19:45:00+00:00,2024-07-23 03:50:00+00:00,LD,333,0.0,485.0
DAC,2024-07-22 20:35:00+00:00,803,SV,2024-07-22 20:35:00+00:00,2024-07-23 03:30:00+00:00,,773,0.0,415.0
AHB,2024-07-22 21:05:00+00:00,1621,SV,2024-07-22 21:05:00+00:00,2024-07-22 22:25:00+00:00,,330,0.0,80.0
AHB,2024-07-22 22:45:00+00:00,1643,SV,2024-07-22 22:45:00+00:00,2024-07-23 00:05:00+00:00,,320,0.0,80.0
AHB,2024-07-22 21:05:00+00:00,1621,SV,2024-07-22 21:05:00+00:00,2024-07-22 22:25:00+00:00,,330,0.0,80.0
AHB,2024-07-22 22:45:00+00:00,1643,SV,2024-07-22 22:45:00+00:00,2024-07-23 00:05:00+00:00,,320,0.0,80.0
EWR,2024-07-22 23:35:00+00:00,960,UA,2024-07-22 23:35:00+00:00,2024-07-23 07:10:00+00:00,LD,781,0.0,455.0
TZX,2024-07-22 20:10:00+00:00,9271,XQ,2024-07-22 20:10:00+00:00,2024-07-22 22:15:00+00:00,LD,73H,0.0,125.0
TZX,2024-07-22 23:35:00+00:00,1508,XQ,2024-07-22 23:35:00+00:00,2024-07-23 02:10:00+00:00,LD,73H,0.0,155.0
TZX,2024-07-22 20:10:00+00:00,9271,XQ,2024-07-22 20:10:00+00:00,2024-07-22 22:15:00+00:00,LD,73H,0.0,125.0
TZX,2024-07-22 23:35:00+00:00,1508,XQ,2024-07-22 23:35:00+00:00,2024-07-23 02:10:00+00:00,LD,73H,0.0,155.0
TIA,2024-07-23 00:15:00+00:00,217,XQ,2024-07-23 00:15:00+00:00,2024-07-23 02:05:00+00:00,LD,320,0.0,110.0
TIA,2024-07-23 00:20:00+00:00,215,XQ,2024-07-23 00:20:00+00:00,2024-07-23 02:10:00+00:00,LD,734,0.0,110.0
TIA,2024-07-23 00:15:00+00:00,217,XQ,2024-07-23 00:15:00+00:00,2024-07-23 02:05:00+00:00,LD,320,0.0,110.0
TIA,2024-07-23 00:20:00+00:00,215,XQ,2024-07-23 00:20:00+00:00,2024-07-23 02:10:00+00:00,LD,734,0.0,110.0
VIE,2024-07-22 20:30:00+00:00,739,OS,2024-07-22 20:30:00+00:00,2024-07-22 21:35:00+00:00,LD,E95,0.0,65.0
VIE,2024-07-22 20:50:00+00:00,769,OS,2024-07-22 20:50:00+00:00,2024-07-22 22:25:00+00:00,LD,321,0.0,95.0
VIE,2024-07-22 21:35:00+00:00,25,OS,2024-07-22 21:35:00+00:00,2024-07-23 07:50:00+00:00,LD,772,0.0,615.0
VIE,2024-07-22 23:10:00+00:00,193,XQ,2024-07-22 23:10:00+00:00,2024-07-23 01:50:00+00:00,LD,73H,0.0,160.0
VIE,2024-07-22 20:30:00+00:00,739,OS,2024-07-22 20:30:00+00:00,2024-07-22 21:35:00+00:00,LD,E95,0.0,65.0
VIE,2024-07-22 20:50:00+00:00,769,OS,2024-07-22 20:50:00+00:00,2024-07-22 22:25:00+00:00,LD,321,0.0,95.0
VIE,2024-07-22 21:35:00+00:00,25,OS,2024-07-22 21:35:00+00:00,2024-07-23 07:50:00+00:00,LD,772,0.0,615.0
VIE,2024-07-22 23:10:00+00:00,193,XQ,2024-07-22 23:10:00+00:00,2024-07-23 01:50:00+00:00,LD,73H,0.0,160.0
VIE,2024-07-22 20:30:00+00:00,739,OS,2024-07-22 20:30:00+00:00,2024-07-22 21:35:00+00:00,LD,E95,0.0,65.0
VIE,2024-07-22 20:50:00+00:00,769,OS,2024-07-22 20:50:00+00:00,2024-07-22 22:25:00+00:00,LD,321,0.0,95.0
VIE,2024-07-22 21:35:00+00:00,25,OS,2024-07-22 21:35:00+00:00,2024-07-23 07:50:00+00:00,LD,772,0.0,615.0
VIE,2024-07-22 23:10:00+00:00,193,XQ,2024-07-22 23:10:00+00:00,2024-07-23 01:50:00+00:00,LD,73H,0.0,160.0
VIE,2024-07-22 20:30:00+00:00,739,OS,2024-07-22 20:30:00+00:00,2024-07-22 21:35:00+00:00,LD,E95,0.0,65.0
VIE,2024-07-22 20:50:00+00:00,769,OS,2024-07-22 20:50:00+00:00,2024-07-22 22:25:00+00:00,LD,321,0.0,95.0
VIE,2024-07-22 21:35:00+00:00,25,OS,2024-07-22 21:35:00+00:00,2024-07-23 07:50:00+00:00,LD,772,0.0,615.0
VIE,2024-07-22 23:10:00+00:00,193,XQ,2024-07-22 23:10:00+00:00,2024-07-23 01:50:00+00:00,LD,73H,0.0,160.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
