CityCode,CountryCode,Latitude,Longitude,cityName
GFN,AU,-28.24,153.03,Grafton
GFO,GY,,,Bartica
GFR,FR,,,Granville
GFY,NA,-18.4,18.13333333,Grootfontein
GGC,AO,,,Lumbala
GGD,AU,,,Gregory Downs
GGE,US,33.31138889,-78.67972222,Georgetown
GGG,US,32.38388889,-93.28861111,Longview
GGL,CO,,,Gilgal
GGN,CI,,,Gagnoa
GGO,CI,6.525,-6.521388889,Guiglo
GGR,SO,,,Garoe
GGS,AR,-47.21638889,-69.83916667,Gobernador Gregores
GGT,BS,,,George Town
GGW,US,48.2125,-105.3852778,Glasgow
GHA,DZ,32.38166667,3.799444444,Ghardaia
GHB,BS,25.28444444,-75.66916667,Governors Harbour
GHC,BS,24.75027778,-76.15055556,Great Harbour
GHD,ET,,,Ghimbi
GHE,PA,,,Garachine
GHK,IL,,,Gush Katif
GHM,US,35.83722222,-86.55472222,Centerville
GHN,CN,,,Guanghan
GHT,LY,25.13694444,10.145,Ghat
GHU,AR,-32.99444444,-57.38722222,Gualeguaychu
GIB,GI,36.15111111,-4.650555556,Gibraltar
GIC,AU,,,Boigu Island
GID,BI,,,Gitega
GIF,US,28.06277778,-80.24694444,Winter Haven
GII,GN,11.40083333,-8.813333333,Siguiri
GIL,PK,35.91861111,74.33361111,Gilgit
GIM,GA,,,Miele Mimbale
GIR,CO,4.275277778,-73.20416667,Girardot
GIS,NZ,-37.33666667,177.9783333,Gisborne
GIT,TZ,,,Geita
GIY,ZA,,,Giyani
GIZ,SA,16.90083333,42.58555556,Gizan
GJA,HN,16.44388889,-84.09611111,Guanaja
GJL,DZ,36.79444444,5.873611111,Jijel
GJM,BR,-9.211666667,-64.71833333,Guajara-Mirim
GJR,IS,,,Gjogur
GJT,US,39.12222222,-107.4733333,Grand Junction
GKA,PG,-5.9175,145.3911111,Goroka
GKE,DE,50.96055556,6.041666667,Geilenkirchen
GKH,NP,,,Gorkha
GKL,AU,,,Great Keppel Island
GKN,US,62.15472222,-144.5458333,Gulkana
GKO,GA,,,Kongo-Boumba
GKT,US,35.8575,-82.47138889,Gatlinburg
GLA,GB,55.871944,-4.433056,Glasgow
GLC,ET,,,Geladi
GLD,US,39.37055556,-100.3011111,Goodland
GLE,US,33.65194444,-96.80277778,Gainesville
GLF,CR,8.653888889,-82.81805556,Golfito
GLG,AU,,,Glengyle
GLH,US,33.48277778,-89.01444444,Greenville
GLI,AU,-28.325,151.69,Glen Innes
GLK,SO,,,Galcaio
GLL,NO,,,Gol
GLM,AU,,,Glenormiston
GLN,MA,29.01694444,-9.938611111,Goulimime
GLO,GB,51.89416667,-1.832777778,Gloucester
GLP,PG,,,Gulgubip
GLQ,US,,,Glenallen
GLR,US,45.01361111,-83.29666667,Gaylord
GLS,US,29.26527778,-93.13972222,Galveston
GLT,AU,-22.13027778,151.2227778,Gladstone
GLV,US,64.55027778,-162.9930556,Golovin
GLW,US,37.03166667,-84.04638889,Glasgow
GLX,ID,,,Galela
GLY,AU,38.35638889,-92.31583333,Goldsworthy
GLZ,NL,51.56722222,4.931666667,Breda
GMA,ZR,3.266666667,19.76666667,Gemena
GMB,ET,8.117222222,34.56333333,Gambela
GMC,CO,,,Guerima
GME,BY,52.52694444,31.01666667,Gomel
GMI,PG,,,Gasmata
GMM,CG,,,Gamboma
GMN,NZ,-41.53833333,171.19,Greymouth
GMR,PF,-22.91722222,-133.1127778,Gambier Island
GMT,US,,,Granite Mountain
GMY,DE,,,Rheindahlen
GNA,BY,53.60194444,24.05388889,Grodno
GNB,FR,45.36277778,5.3325,Grenobel
GND,GD,12.00416667,-60.21388889,Grenada
GNE,BE,,,Ghent
GNG,US,42.91694444,-113.235,Gooding
GNI,TW,,,Green Island
GNM,BR,-13.79305556,-41.24888889,Guanambi
GNN,ET,,,Ghinnir
GNR,AR,-37.01666667,-66.4,General Roca
GNS,ID,,,Gunungsitoli
GNT,US,35.16722222,-106.0980556,Grants
GNU,US,,,Goodnews Bay
GNV,US,29.69,-81.72833333,Gainesville
GNZ,BW,-20.3,21.66666667,Ghanzi
GOA,IT,44.413333,8.8375,Genoa
GOB,ET,7.116666667,40.03333333,Goba
GOC,PG,,,Gora
GOE,PG,,,Gonalia
GOH,GL,64.19083333,-50.32194444,Nuuk
GOI,IN,15.38333333,73.81666667,Goa
GOJ,RU,56.23,43.786667,Nizhniy Novgorod
GOK,US,35.85111111,-96.58416667,Guthrie
GOL,US,,,Gold Beach
GOM,CG,,,Goma
GON,US,41.33,-71.955,New London/Groton
GOO,AU,-27.47861111,150.3202778,Goondiwindi
GOP,IN,26.73333333,83.45,Gorakhpur
GOQ,CN,,,Golmud
GOR,ET,,,Gore
GOS,AU,,,Gosford
GOT,SE,57.66,12.291111,Gothenburg
GOU,CM,9.336666667,13.38083333,Garoua
GOV,AU,-11.73083333,136.8180556,Gove
GOW,CA,,,Garrow Lake
GOY,LK,,,Gal Oya
GOZ,BG,43.15166667,25.71194444,Gorna Orechovitsa
GPA,GR,38.14861111,21.42194444,Patrai
GPB,BR,,,Guarapuava
GPI,CO,2.57,-76.10222222,Guapi
GPL,CR,,,Guapiles
GPN,AU,,,Garden Point
GPO,AR,-34.30527778,-62.24111111,General Pico
GPS,EC,,,Galapagos Islands
GPT,US,30.40722222,-88.93,Gulfport
GPZ,US,47.20916667,-92.49027778,Grand Rapids
GQJ,GB,,,Machrihanish
GQQ,US,,,Galion
GRA,CO,,,Gamarra
GRB,US,44.48444444,-87.87027778,Green Bay
GRC,LR,,,Grand Cess
GRD,US,34.24861111,-81.84111111,Greenwood
GRE,US,38.83611111,-88.62166667,Greenville
GRG,AF,,,Gardez
GRH,PG,,,Garuahi
GRI,US,40.9675,-97.69055556,Grand Island
GRJ,ZA,-33.99333333,22.37416667,George
GRL,PG,,,Garasa
GRM,US,,,Grand Marais
GRN,US,42.80583333,-101.825,Gordon
GRO,ES,41.90083333,2.760555556,Gerona
GRP,BR,-10.25638889,-48.87444444,Gurupi
GRQ,NL,53.125,6.583333333,Groningen
GRR,US,42.88083333,-84.47722222,Grand Rapids
GRS,IT,42.75972222,11.07166667,Grosseto
GRT,PK,,,Gujrat
GRV,RU,43.38833333,45.7,Groznyj
GRW,PT,39.0925,-27.97138889,Graciosa Island
GRX,ES,37.18861111,-2.222777778,Granada
GRY,IS,66.55472222,-17.9825,Grimsey
GRZ,AT,46.991067,15.439628,Graz
GSA,MY,,,Long Pasia
GSB,US,35.33916667,-76.03944444,Goldsboro
GSC,AU,,,Gascoyne Junction
GSH,US,41.52611111,-84.20611111,Goshen
GSI,SB,,,Guadalcanal
GSN,AU,15.11888889,145.7291667,Mount Gunson
GSO,US,36.10111111,-78.05888889,"Greensboro, NC"
GSP,US,34.84777778,-81.65,Greenville
GSR,SO,9.516666667,49.08333333,Gardo
GSS,ZA,,,Sabi Sabi
GST,US,58.42527778,-134.2927778,Gustavus
GSU,SD,,,Gedaref
GTA,SB,,,Gatokae
GTB,MY,44.05555556,-74.28055556,Genting
GTC,BS,,,Green Turtle
GTE,AU,-12.025,136.46,Groote Eylandt
GTF,US,47.4825,-110.6294444,Great Falls
GTG,US,,,Grantsburg
GTI,DE,,,Guettin
GTK,MY,,,Sungei Tekai
GTO,ID,0.638333333,122.8522222,Gorontalo
GTS,AU,,,Granites
GTT,AU,,,Georgetown
GTW,CZ,,,Zlin
GTY,US,,,Gettysburg
GUA,GT,14.58333333,-89.47333333,Guatemala
GUB,MX,28.03333333,-113.9333333,Guerrero Negro
GUC,US,38.53388889,-105.0672222,Gunnison
GUD,ML,16.35,-2.4,Goundam
GUE,PG,,,Guriaso
GUF,US,,,Gulf Shores
GUG,PG,,,Guari
GUH,AU,-29.03888889,150.2505556,Gunnedah
GUI,VE,10.57388889,-61.6875,Guiria
GUJ,BR,-21.20833333,-44.79555556,Guaratingueta
GUL,AU,-33.18972222,149.7263889,Goulburn
GUM,GU,13.48361111,144.7969444,Guam
GUO,HN,,,Gualaco
GUP,US,35.51083333,-107.2108333,Gallup
GUQ,VE,9.026944444,-68.24472222,Guanare
GUR,PG,,,Alotau
GUS,US,40.64805556,-85.84805556,Peru
GUT,DE,51.92277778,8.306111111,Guetersloh
GUU,IS,,,Grundarfjordur
GUV,PG,,,Mougulu
GUW,KZ,47.12194444,51.82138889,Atyrau
GUX,IN,,,Guna
GUY,US,36.685,-100.4922222,Guymon
GVA,CH,46.236389,6.107222,Geneva
GVE,US,,,Gordonsville
GVI,PG,,,Green River
GVL,US,34.2725,-82.17,Gainesville
GVP,AU,,,Greenvale
GVR,BR,-17.10472222,-40.01777778,Governador Valadares
GVT,US,33.06777778,-95.93472222,Greenville
GVW,US,,,Grandview
GVX,SE,60.59333333,16.95138889,Gavle
GWA,MM,,,Gwa
GWD,PK,25.23305556,62.32944444,Gwadar
GWE,ZW,,,Gweru
GWL,IN,,,Gwalior
GWN,PG,,,Gnarowein
GWO,US,33.49416667,-89.91555556,Greenwood
GWS,US,,,Glenwood Springs
GWT,DE,54.91325,8.340472,Westerland
GWV,US,,,Glendale
GWY,IE,53.3,-7.058888889,Galway
GXF,YE,15.96361111,48.785,Seiyun
GXG,AO,-6.233333333,15.3,Negage
GXQ,CL,-44.40583333,-71.89388889,Coyhaique
GXX,CM,,,Yagoua
GXY,US,40.43722222,-103.3669444,Greeley
GYA,BO,-9.182222222,-64.65277778,Guayaramerin
GYE,EC,-1.841944444,-78.11611111,Guayaquil
GYI,RW,-0.323333333,29.25916667,Gisenyi
GYL,AU,,,Argyle
GYM,MX,27.96916667,-109.0763889,Guaymas
GYN,BR,-16.629722,-49.226667,Goiania
GYP,AU,,,Gympie
GYR,US,33.42361111,-111.6255556,Goodyear
GZI,AF,,,Ghazni
GZM,MT,,,Gozo
GZO,SB,,,Gizo
GZP,TR,36.2727777778,32.3130555556,Gazipasa
GZT,TR,37.066944,37.388611,Gaziantep
HAA,NO,70.48666667,22.13972222,Hasvik
HAB,US,34.11694444,-86.00194444,Hamilton
HAC,JP,33.115,139.7858333,Hachijojima
HAD,SE,56.69083333,12.82,Halmstad
HAE,US,39.725,-90.55638889,Havasupai
HAF,US,37.51333333,-121.4988889,Half Moon
HAG,NL,,,The Hague
HAI,US,41.95972222,-84.40666667,Three Rivers
HAJ,DE,52.461056,9.685078,Hanover
HAK,CN,19.93333333,110.4566667,Haikou
HAL,NA,,,Halali
HAM,DE,53.630278,9.988333,Hamburg
HAN,VN,21.221192,105.807178,Hanoi
HAO,US,39.36361111,-83.47805556,Hamilton
HAP,AU,,,Long Island
HAR,US,40.19305556,-75.2375,Harrisburg
HAS,SA,27.43972222,41.68611111,Hail
HAT,AU,,,Heathlands
HAU,NO,59.34333333,5.2125,Haugesund
HAV,CU,22.98916667,-81.59083333,Havana
HAW,GB,51.83305556,-3.038888889,Haverfordwest
HAY,US,,,Haycock
HAZ,PG,,,Hatzfeldthaven
HBA,AU,-41.16388889,147.5102778,Hobart
HBC,US,,,Hanus Bay
HBG,US,31.26472222,-88.74722222,Hattiesburg
HBH,US,,,Hobart Bay
HBI,BS,35.65444444,-78.10527778,Harbour Island
HBL,ZA,,,Babelegi
HBN,VN,,,Phu-Bon
HBO,US,,,Humboldt
HBR,US,34.99111111,-98.94861111,Hobart
HBT,SA,27.90083333,45.52805556,Hafr Albatin
HBX,IN,,,Hubli
HCA,US,62.18833333,-158.2252778,Big Spring
HCB,US,,,Shoal Cove
HCC,US,,,Hudson
HCM,SO,,,Eil
HCQ,AU,-17.76611111,127.6697222,Halls Creek
HCR,US,,,Holy Cross
HCW,US,,,Cheraw
HDA,US,,,Hidden Falls
HDB,DE,,,Heidelberg
HDD,PK,25.31805556,68.36611111,Hyderabad
HDE,US,40.45194444,-98.66361111,Holdrege
HDF,DE,53.87861111,14.15222222,Heringsdorf
HDH,US,21.57944444,-157.8027778,Oahu
HDM,IR,34.86944444,48.55055556,Hamadan
HDN,US,40.48524,-107.242309,Hayden - Colorado
HDS,ZA,-23.64555556,31.05027778,Hoedspruit
HDY,TH,6.932777778,100.395,Hat Yai
HEA,AF,34.21,62.22833333,Herat
HEB,MM,,,Henzada
HED,US,,,Herendeen Bay
HEE,US,34.57638889,-89.32416667,Helena
HEH,MM,20.74694444,96.79194444,Heho
HEI,DE,46.01555556,-101.3444444,Heide/Buesum
HEK,CN,,,Heihe
HEL,FI,60.317222,24.963333,Helsinki
HEN,GB,,,Hendon
HEO,PG,,,Haelogo
HER,GR,35.335833,25.173611,Heraklion
HES,US,38.6525,-121.1013889,Hermiston
HET,CN,40.85166667,111.825,Hohhot
HEZ,US,31.61361111,-90.70277778,Natchez
HFA,IL,32.80833333,35.04277778,Haifa
HFD,US,41.73666667,-71.35055556,Hartford
HFE,CN,31.78333333,117.3,Hefei
HFF,US,35.03638889,-78.50277778,Hoffman
HFN,IS,64.29555556,-14.77277778,Hofn
HFS,SE,60.02111111,13.57888889,Hagfors
HFT,NO,70.67972222,23.66861111,Hammerfest
HGA,SO,9.488333333,44.08833333,Hargeisa
HGD,AU,-19.185,144.225,Hughenden
HGH,CN,30.229444,120.434444,Hangzhou
HGL,DE,54.18527778,7.915833333,Helgoland
HGN,TH,19.30166667,97.975,Mae Hong Son
HGO,CI,9.3875,-4.445833333,Korhogo
HGR,US,39.70833333,-76.27361111,Hagerstown
HGT,US,,,Jolon
HGU,PG,-4.173333333,144.2958333,Mount Hagen
HGZ,US,,,Hogatza
HHA,CN,,,Huanghua
HHE,JP,40.55194444,141.4672222,Hachinohe
HHH,US,,,Hilton Head
HHI,US,21.48472222,-157.9602778,Wahiawa
HHN,DE,49.94861111,7.263888889,Hahn
HHQ,TH,12.63027778,99.95333333,Hua Hin
HHR,US,33.92277778,-117.665,Hawthorne
HHZ,PF,,,Hikueru
HIB,US,47.38638889,-91.16111111,Hibbing/Chisholm
HID,AU,-9.413333333,142.29,Horn Island
HIE,US,,,Whitefield
HIG,AU,,,Highbury
HIH,AU,,,Hook Island
HII,US,34.57111111,-113.6419444,Lake Havasu City
HIJ,JP,34.43611111,132.9194444,Hiroshima
HIL,ET,,,Shillavo
HIN,KR,,,Jinju
HIO,US,45.54055556,-121.05,Hillsboro
HIP,AU,,,Headingly
HIR,SB,-8.578333333,160.0516667,Honiara
HIS,AU,,,Hayman Island
HIT,PG,,,Hivaro
HIW,JP,34.36694444,132.4138889,Hiroshima West
HIX,PF,-8.231666667,-138.9891667,Hiva Oa
HJR,IN,24.81972222,79.91833333,Khajuraho
HJT,MN,,,Khujirt
HKB,US,,,Healy Lake
HKD,JP,41.77,140.8219444,Hakodate
HKG,HK,22.308919,113.914603,Hong Kong
HKK,NZ,-41.28638889,170.9852778,Hokitika
HKN,PG,,,Hoskins
HKT,TH,8.1132,98.316872,Phuket
HKV,BG,,,Haskovo
HKY,US,35.74111111,-80.61055556,Hickory
HLA,ZA,-24.06055556,27.92555556,Lanseria
HLB,US,39.34444444,-84.74194444,Batesville
HLC,US,39.38,-98.16861111,Hill City
HLD,CN,49.205,119.825,Hailar
HLF,SE,57.52583333,15.82333333,Hultsfred
HLG,US,40.175,-79.35388889,Wheeling
HLH,CN,,,Ulanhot
HLI,US,,,Hollister
HLJ,LT,,,Shauliaj
HLL,AU,,,Hillside
HLM,US,42.79583333,-85.83805556,Holland
HLN,US,46.60666667,-110.0175,Helena
HLS,AU,-40.66333333,148.2816667,Saint Helens
HLT,AU,-19.64194444,148.9516667,Hamilton
HLU,NC,,,Houailou
HLV,AU,,,Helenvale
HLW,ZA,,,Hluhluwe
HLY,GB,,,Holyhead
HLZ,NZ,-36.13361111,175.3352778,Hamilton
HME,DZ,31.67388889,6.140555556,Hassi Messaoud
HMG,AU,,,Hermannsburg
HMI,CN,,,Hami
HMJ,UA,49.35916667,26.93333333,Khmelnitskiy
HMO,MX,29.09555556,-110.9522222,Hermosillo
HMR,NO,,,Hamar
HMS,US,,,Homeshore
HMT,US,33.73388889,-116.9775,Hemet
HMV,SE,65.80611111,15.08277778,Hemavan
HNA,JP,39.42861111,141.1352778,Morioka
HNB,US,38.24888889,-85.04638889,Huntingburg
HNC,US,,,Hatteras
HNE,US,,,Tahneta
HNG,NC,,,Hienghene
HNH,US,58.09583333,-134.5905556,Hoonah
HNI,PG,,,Heiweni
HNK,AU,,,Hinchinbrooke Island
HNL,US,21.33581,-157.918655,Honolulu
HNM,US,20.79555556,-155.9858333,Hana
HNN,PG,,,Honinabi
HNO,ME,,,Hercegnovi
HNS,US,59.24361111,-134.4766667,Haines
HNX,US,,,Hanna
HNY,CN,,,Hengyang
HOA,KE,,,Hola
HOB,US,32.6875,-102.7830556,Hobbs
HOC,PG,,,Komako
HOD,YE,14.75138889,42.97611111,Hodeidah
HOE,LA,,,Houeisay
HOF,SA,25.28611111,49.48611111,Hofuf
HOG,CU,20.78555556,-75.685,Holguin
HOH,AT,47.38444444,9.699722222,Hohenems/Dornbirn
HOI,PF,-17.93583333,-139.0427778,Hao Island
HOK,AU,-17.66333333,130.6433333,Hooker Creek
HOL,US,,,Holikachuk
HOM,US,59.64555556,-150.5236111,Homer
HON,US,44.385,-97.77166667,Huron
HOO,VN,,,Quanduc
HOP,US,36.67222222,-86.50777778,Hopkinsville
HOQ,DE,50.28861111,11.85472222,Hof
HOR,PT,38.51972222,-27.28388889,Horta
HOS,AR,,,Chos Malal
HOT,US,34.47777778,-92.90388889,Hot Springs
HOU,US,29.978439,-95.342453,Houston
HOV,NO,62.18,6.074166667,Orsta-Volda
HOW,PA,,,Fort Kobbe
HOX,MM,,,Homalin
HOY,GB,,,Hoy
HPA,TO,-18.22305556,-173.6597222,Ha'Apai
HPB,US,61.52361111,-165.8536111,Hooper Bay
HPE,AU,,,Hope Vale
HPH,VN,20.82055556,106.7244444,Haiphong
HPN,US,41.06694444,-72.2925,Westchester County
HPT,US,42.72361111,-92.77388889,Hampton
HPY,US,29.78583333,-93.0475,Baytown
HQM,US,46.97111111,-122.0636111,Hoquiam
HRA,PK,,,Mansehra
HRB,CN,45.61666667,126.25,Harbin
HRE,ZW,-17.931806,31.092847,Harare
HRG,EG,27.17861111,33.80083333,Hughada
HRJ,NP,35.38,-77.26777778,Chaurjhari
HRK,UA,49.92472222,36.29138889,Kharkov
HRL,US,12.2822,-97.757757,Harlingen
HRM,DZ,,,Hassi R Mel
HRN,AU,,,Heron Island
HRO,US,36.26138889,-92.84527778,Harrison
HRR,CO,63.8675,-147.0313889,Herrera
HRS,ZA,,,Harrismith
HRY,AU,,,Henbury
HSB,US,37.81111111,-87.45,Harrisburg
HSC,CN,,,Shaoguan
HSG,JP,,,Saga
HSI,US,40.605,-97.57222222,Hastings
HSL,US,,,Huslia
HSM,AU,-35.33,142.1733333,Horsham
HSP,US,37.95138889,-78.16611111,Hot Springs
HSS,IN,,,Hisar
HST,US,25.48833333,-79.61638889,Homestead
HSV,US,34.63694444,-85.225,Huntsville
HTA,RU,52.02666667,113.305,Chita
HTB,GP,,,Terre-De-Bas
HTF,GB,,,Hatfield
HTG,RU,,,Hatanga
HTH,US,38.54416667,-117.3658333,Hawthorne
HTI,AU,,,Hamilton Island
HTL,US,44.35972222,-83.32888889,Houghton
HTN,CN,37.04,79.86333333,Hotan
HTO,US,40.95916667,-71.74833333,East Hampton
HTR,JP,24.05833333,123.8038889,Hateruma
HTS,US,38.36666667,-81.44222222,Huntington
HTU,AU,,,Hopetoun
HTV,US,,,Huntsville
HTW,US,,,Chesapeake
HTY,TR,36.362778,36.282222,Hatay
HTZ,CO,6.153333333,-70.23833333,Hato Corozal
HUB,AU,,,Humbert River
HUC,PR,,,Humacao
HUD,US,,,Humboldt
HUE,ET,,,Humera
HUF,US,39.45138889,-86.6925,Terre Haute
HUG,GT,,,Huehuetenango
HUH,PF,-15.31166667,-150.9713889,Huahine Island
HUI,VN,16.40055556,107.7063889,Hue
HUJ,US,,,Hugo
HUK,BW,,,Hukuntsi
HUL,US,46.12444444,-66.20777778,Houlton
HUM,US,29.56638889,-89.33972222,Houma
HUN,TW,24.02333333,121.61,Hualien
HUQ,LY,29.13333333,15.95,Houn
HUS,US,66.03888889,-153.7355556,Hughes
HUT,US,38.06527778,-96.13944444,Hutchinson
HUU,PE,-8.121388889,-75.79555556,Huanuco
HUV,SE,61.76833333,17.08055556,Hudiksvall
HUX,MX,15.77527778,-95.7375,Huatulco
HUY,GB,53.57444444,-0.349166667,Humberside
HUZ,CN,,,Huizhou
HVA,MG,,,Analalava
HVB,AU,-24.68166667,152.88,Hervey Bay
HVD,MN,47.95416667,91.62722222,Khovd
HVE,US,38.41777778,-109.2961111,Hanksville
HVG,NO,71.00972222,25.98361111,Honningsvag
HVK,IS,,,Holmavik
HVM,IS,,,Hvammstangi
HVN,US,41.26361111,-71.11333333,New Haven
HVR,US,48.54277778,-108.2377778,Havre
HVS,US,34.40305556,-79.88083333,Hartsville
HWA,PG,,,Hawabango
HWD,US,37.65888889,-121.8783333,Hayward
HWI,US,,,Hawk Inlet
HWK,AU,,,Hawker
HWN,ZW,-17.36611111,27.00805556,Hwange National Park
HWO,US,,,Hollywood
HXX,AU,-33.46861111,144.8297222,Hay
HYA,US,41.66916667,-69.71972222,Hyannis
HYC,GB,,,High Wycombe
HYD,IN,17.24055556,78.42888889,Hyderabad
HYF,PG,,,Hayfields
HYG,US,,,Hydaburg
HYL,US,,,Hollis
HYN,CN,,,Huangyan
HYR,US,46.02527778,-90.55583333,Hayward
HYS,US,38.84222222,-98.72694444,Hays
HYV,FI,60.65444444,24.88111111,Hyvinkaa
HZB,FR,50.61638889,2.64,Hazebrouck
HZG,CN,,,Hanzhong
HZK,IS,65.9525,-16.57416667,Husavik
HZL,US,40.98666667,-74.00527778,Hazleton
HZV,ZA,,,Hazyview
IAA,RU,,,Igarka
IAG,US,43.10722222,-77.05388889,Niagara Falls
IAM,DZ,28.05138889,9.642777778,In Amenas
IAN,US,,,Kiana
IAQ,IR,29.83972222,50.27222222,Bahregan
IAR,RU,57.56,40.15666667,Yaroslavl
IAS,RO,47.178889,27.62,Iasi
IAU,PG,,,Iaura
IBA,NG,7.360833333,3.978055556,Ibadan
IBE,CO,4.421388889,-74.86638889,Ibague
IBI,PG,,,Iboki
IBO,MZ,,,Ibo
IBP,PE,,,Iberia
IBZ,ES,38.872858,1.373117,Ibiza
ICA,VE,,,Icabaru
ICI,FJ,,,Cicia
ICK,SR,,,Nieuw Nickerie
ICL,US,40.72194444,-94.97361111,Clarinda
ICO,PH,,,Sicogon Island
ICR,CU,20.68861111,-74.46861111,Nicaro
ICT,US,37.64972222,-96.56694444,Wichita
ICY,US,,,Icy Bay
IDA,US,43.51361111,-111.9294444,Idaho Falls
IDB,SE,61.86972222,12.68944444,Idre
IDF,ZR,,,Idiofa
IDG,US,,,Ida Grove
IDI,US,40.63222222,-78.89472222,Indiana
IDK,AU,,,Indulkana
IDN,PG,,,Indagen
IDO,BR,,,Santa Isabel Do Morro
IDP,US,37.15833333,-94.22166667,Independence
IDR,IN,22.72333333,75.80527778,Indore
IDY,FR,46.71861111,-1.608888889,Ile D'Yeu
IEG,PL,52.13861111,15.79861111,Zielona Gora
IEJ,JP,26.7225,127.7869444,Iejima
IEV,UA,50.344722,30.893333,Kiev
IFA,US,42.47055556,-92.73027778,Iowa Falls
IFF,AU,,,Iffley
IFJ,IS,66.05805556,-22.86472222,Isafjordur
IFL,AU,-16.44138889,146.0116667,Innisfail
IFN,IR,32.75083333,51.86277778,Isfahan
IFO,UA,48.88388889,24.68444444,Ivano-Frankovsk
IFP,US,35.15583333,-113.4405556,Laughlin Bullhead City
IGA,BS,20.975,-72.33333333,Inagua
IGB,AR,,,Ingeniero Jacobacci
IGD,TR,39.983056,43.866389,Igdir
IGE,GA,,,Iguela
IGG,US,59.32388889,-154.0983333,Igiugig
IGH,AU,,,Ingham
IGM,US,35.25944444,-112.0619444,Kingman
IGN,PH,8.148611111,124.2097222,Iligan
IGO,CO,7.676944444,-75.31722222,Chigorodo
IGR,AR,-24.26277778,-53.52666667,Iguazu
IGU,BR,-25.600278,-54.485,Iguassu Falls
IHA,JP,,,Niihama
IHN,YE,,,Qishn
IHO,MG,-21.6,46.16666667,Ihosy
IHU,PG,,,Ihu
IIA,IE,,,Inishmaan
IIN,JP,,,Nishino-Omote
IIS,PG,,,Nissan Island
IJK,RU,,,Izhevsk
IJU,BR,,,Ijui
IJX,US,39.77444444,-89.76194444,Jacksonville
IKB,US,36.22277778,-80.90166667,Wilkesboro
IKI,JP,,,Iki
IKK,US,41.07138889,-86.15388889,Kankakee
IKL,ZR,,,Ikela
IKO,US,52.94138889,-167.1511111,Nikolski
IKP,AU,,,Inkerman
IKS,RU,71.695,128.9,Tiksi
IKT,RU,52.26666667,104.395,Irkutsk
ILA,ID,,,Illaga
ILB,BR,,,Ilha Solteira
ILC,PE,,,Ilo
ILE,US,31.06722222,-96.17111111,Killeen
ILF,CA,,,Ilford
ILG,US,39.67861111,-74.39361111,Wilmington
ILH,DE,,,Illisheim
ILI,US,59.75555556,-153.0825,Iliamna
ILK,MG,,,Ilaka
ILL,US,,,Willmar
ILM,US,34.27055556,-76.0975,Wilmington
ILN,US,39.42777778,-82.20805556,Wilmington
ILO,PH,10.83277778,122.4933333,Iloilo
ILP,NC,,,Ile Des Pins
ILR,NG,8.44,4.493888889,Ilorin
ILU,KE,-1.081111111,38.0675,Kilaguni
ILX,PG,,,Ileg
ILY,GB,55.68333333,-5.740277778,Islay
ILZ,SK,49.23333333,18.61361111,Zilina
IMA,PG,,,Iamalele
IMB,GY,,,Imbaimadai
IMD,PG,,,Imonda
IMF,IN,24.76416667,93.89944444,Imphal
IMG,MZ,,,Inhaminga
IMI,MH,,,Ine Island
IMK,NP,,,Simikot
IML,US,40.51027778,-100.38,Imperial
IMM,US,26.43361111,-80.59888889,Immokalee
IMN,PG,,,Imane
IMO,CF,5.05,25.15,Zemio
IMP,BR,-4.469444444,-46.54166667,Imperatriz
IMT,US,45.81833333,-87.88555556,Iron Mountain
IMZ,AF,,,Nimroz
INA,RU,,,Inta
INB,BZ,,,Independence
INC,CN,,,Yinchuan
IND,US,39.710491,-86.299362,Indianapolis
INE,MZ,,,Chinde
INF,DZ,19.56888889,5.748888889,In Guezzam
ING,AR,,,Lago Argentino
INH,MZ,-22.13333333,35.41666667,Inhambane
INI,RS,43.33722222,21.85361111,Nis
INJ,AU,,,Injune
INK,US,31.77972222,-102.7983333,Wink
INL,US,48.56555556,-92.59805556,International Falls
INM,AU,,,Innamincka
INN,AT,47.260219,11.343964,Innsbruck
INO,ZR,-0.05,18.28333333,Inongo
INQ,IE,,,Inisheer
INS,US,36.58694444,-114.3266667,Indian Springs
INT,US,36.13361111,-79.77805556,Winston-Salem
INU,NR,-0.518611111,166.9188889,Nauru Island
INV,GB,57.5425,-3.9525,Inverness
INW,US,35.02166667,-109.2775,Winslow
INX,ID,,,Inanwatan
INY,ZA,,,Inyati
INZ,DZ,27.25361111,2.510833333,In Salah
IOA,GR,39.69722222,20.82194444,Ioannina
IOK,PG,,,Iokea
IOM,GB,54.08333333,-3.376666667,Isle Of Man
ION,CG,1.583333333,18.05,Impfondo
IOP,PG,,,Ioma
IOR,IE,,,Inishmore
IOS,BR,-13.185,-38.96666667,Ilheus
IOU,NC,,,Ile Ouen
IOW,US,41.63972222,-90.45194444,Iowa City
IPA,VU,,,Ipota
IPC,CL,-26.83527778,-108.5783333,Osterinseln
IPE,PH,,,Ipil
IPG,BR,,,Ipiranga
IPH,MY,4.569166667,101.0930556,Ipoh
IPI,CO,0.861666667,-76.32833333,Ipiales
IPL,US,32.82916667,-114.3283333,Imperial
IPN,BR,-18.52944444,-41.51222222,Ipatinga
IPT,US,41.24138889,-75.07833333,Williamsport
IPU,BR,,,Ipiau
IPW,GB,,,Ipswich
IQM,CN,,,Qiemo
